Time,RequestTokens,ResponseTokens
0,7162,3
0,61248,416
0,3214,23
0,6169,25
0,4147,293
3053,905,171
0,908,599
0,7285,3
0,6707,3
0,7125,3
0,1327,395
0,2727,318
0,1048,171
0,6596,31
0,7050,3
0,4825,414
0,6167,3
0,13693,422
0,902,567
0,4712,401
0,6165,22
0,903,595
0,3338,22
0,3140,24
0,894,333
0,3117,17
0,21741,401
3057,6685,3
0,6171,3
0,3125,15
0,7381,200
0,6179,3
0,6240,35
0,14985,530
0,6600,25
0,6209,45
0,6407,3
0,6861,3
0,3157,16
0,7267,3
0,7953,3
0,8139,406
0,6583,3
0,6173,27
0,7930,3
0,6283,3
0,2815,572
0,6682,3
0,3149,22
0,3022,17
0,3141,17
0,3124,20
0,10202,467
0,6166,25
0,1023,340
0,6792,3
3053,6920,39
0,3185,21
0,3369,21
0,3152,24
0,15721,544
0,6170,34
0,7962,424
0,6211,3
0,6168,3
0,14290,260
0,6882,3
0,6257,34
0,6392,3
0,6422,27
0,2395,434
0,9892,43
0,7546,3
0,6451,27
0,894,196
0,18273,461
0,20687,424
0,6622,3
0,6163,3
0,3156,21
0,3146,23
0,6171,28
0,3102,16
0,2478,127
0,23000,396
0,6557,541
0,4547,456
0,6777,3
0,6174,35
0,7146,3
0,7169,3
0,8807,428
0,3141,26
3052,6166,3
0,6195,39
0,6179,3
0,59163,365
0,8175,355
0,6480,25
0,6169,27
0,6189,38
0,6169,27
0,6337,3
0,6698,3
0,3120,19
0,7074,3
0,6533,3
0,6504,3
0,3260,20
0,20859,524
0,7506,3
0,50741,292
0,18729,64
0,925,182
0,4755,475
0,6994,3
0,3061,16
3053,7410,3
0,6810,36
0,6172,3
0,7013,3
0,934,42
0,6742,3
0,6170,27
0,44378,302
0,7742,3
0,6825,3
0,6887,34
0,4655,18
0,3127,21
0,7056,3
0,3110,18
0,3052,475
0,1312,48
0,6729,3
0,58112,96
0,40449,246
0,6522,3
0,7126,3
0,11179,214
0,1499,38
0,6169,26
0,6307,3
0,893,353
3053,2969,19
0,6939,26
0,19008,290
0,3138,18
0,1680,287
0,6404,499
0,3177,21
0,6286,3
0,6807,35
0,1997,177
0,6998,3
0,7878,470
0,3129,25
0,2268,21
3053,4941,323
0,3096,114
0,6511,3
0,11586,307
0,6168,26
0,7901,3
0,6171,3
0,7493,42
0,3116,19
0,907,572
0,894,634
0,6631,3
0,6196,3
0,7586,3
0,893,142
0,16290,965
0,3336,20
3056,23656,1699
0,7332,47
0,6179,30
0,890,130
0,3126,19
0,6777,3
0,3055,16
0,13552,264
0,3174,18
0,3063,20
0,17225,210
0,6166,23
0,7946,3
0,13678,548
3053,14802,652
0,17305,223
0,923,63
0,6183,3
0,10297,419
0,14825,637
0,6586,567
0,2280,543
0,7217,37
0,6480,26
0,2610,67
0,4179,2
0,6299,3
3053,6876,3
0,52620,1992
0,11936,545
0,14465,236
0,6170,27
0,901,436
0,7278,53
0,3055,24
0,894,367
0,7422,3
0,6632,230
0,7661,295
0,6232,243
3053,6309,3
0,15864,332
0,3177,270
0,894,198
0,3127,20
0,6687,3
0,4057,259
0,7449,3
0,6168,3
0,1293,414
0,11027,392
0,1223,196
0,6834,3
0,9585,466
0,1242,55
0,3212,17
0,6535,3
0,2072,971
0,3112,17
3052,11200,643
0,68085,241
0,13776,965
0,31745,507
0,9134,190
0,6875,38
0,4189,371
0,3121,16
0,891,247
0,10377,325
0,7213,3
0,2685,20
0,38426,559
0,2113,716
0,1093,387
0,6172,28
0,3363,22
0,1402,231
0,6459,28
0,5895,584
0,6175,3
3057,5572,180
0,7009,3
0,19938,183
0,6804,3
0,26621,399
0,7091,3
0,1004,321
0,14102,371
0,15024,164
0,892,330
0,6904,3
0,3148,20
0,6172,3
0,3118,20
0,6874,3
0,27523,310
0,7037,26
0,6954,31
0,7001,39
0,6944,3
0,6664,3
0,6849,27
0,6183,3
0,3308,273
3052,6785,3
0,3316,380
0,18115,218
0,3139,17
0,7348,3
0,6615,39
0,5194,438
0,5595,128
0,15487,530
0,3138,19
0,9524,272
0,3139,22
0,6964,3
0,6179,33
0,3133,22
0,6796,23
0,6901,3
0,6239,3
3053,6282,25
0,14802,108
0,1839,422
0,3123,386
0,123383,515
0,7080,3
0,6279,3
0,1525,21
0,6290,3
0,1708,284
0,3207,26
0,7650,366
0,909,147
3053,1727,444
0,3097,24
0,6456,3
0,6250,3
0,7908,326
0,6804,3
0,4846,321
0,10197,410
0,20582,8
0,6800,42
0,946,669
0,4163,277
0,1406,375
0,3158,24
0,1259,274
0,4244,366
0,5193,266
3053,6675,28
0,7660,3
0,3337,17
0,3876,472
0,1395,442
0,11854,598
0,7375,25
0,7255,3
0,3272,19
0,6894,3
0,29334,413
0,3150,22
0,6170,3
0,906,592
0,3916,432
0,18390,995
0,78632,479
0,16468,271
0,22495,349
0,6184,3
0,6298,3
0,6933,4
0,11941,384
0,8170,485
0,2617,258
0,3113,18
0,3175,17
0,37272,284
0,13399,431
0,6165,3
0,5001,460
0,6479,3
0,6662,3
3053,3130,26
0,14054,468
0,3533,328
0,6796,3
0,6348,3
0,14910,268
0,7830,3
0,3168,19
0,3129,18
0,4719,405
0,1449,393
0,902,169
0,7131,28
0,3176,19
0,3431,2
0,3198,20
0,8646,430
0,7662,374
0,6165,3
0,1525,21
0,30631,311
0,4455,312
0,6682,3
3056,3063,18
0,6827,532
0,32493,361
0,77949,305
0,6168,26
0,4730,438
0,9777,282
0,1323,252
0,6396,3
0,4702,335
0,4572,256
0,3128,16
0,6525,3
0,6759,27
0,6902,23
0,4892,147
0,3139,20
0,6178,3
0,6083,398
0,3147,18
0,8283,3
0,6123,474
0,22651,495
0,7718,64
0,5841,776
0,7579,3
0,6430,31
0,6556,3
3053,6646,3
0,893,416
0,3091,367
0,12468,426
0,108611,483
0,10824,449
0,3400,122
0,12540,383
0,6711,32
0,6674,3
0,49223,357
0,4373,484
0,12186,419
0,17517,277
0,3126,16
0,7114,3
0,6167,3
0,3700,543
0,10059,536
0,7011,3
0,4652,600
0,1832,543
0,8799,33
0,6167,25
0,1351,430
3053,3947,361
0,58568,474
0,3135,23
0,6939,3
0,18168,432
0,7791,3
0,4157,214
0,2925,461
0,6705,3
0,6739,371
0,20209,345
0,897,480
0,1025,456
0,895,564
0,7091,212
0,1512,499
0,4615,86
0,891,137
0,6760,28
0,1194,98
0,7061,3
0,7090,3
0,4378,346
0,3122,17
0,3067,24
3053,6168,36
0,2997,198
0,8083,612
0,4885,206
0,32757,205
0,5456,228
0,1402,192
0,6675,28
0,7225,200
0,3556,19
0,16044,459
0,6168,24
0,6935,3
0,3175,20
0,6179,28
0,2603,326
0,2142,18
0,7477,156
0,6170,26
0,16907,388
0,2819,600
0,3111,18
3052,4418,492
0,6309,3
0,898,497
0,6166,23
0,25320,1
0,3131,21
0,2375,253
0,8756,162
0,11875,325
0,6765,31
0,894,460
0,2626,494
0,18788,240
0,3275,191
0,3154,585
0,3056,18
0,15217,462
0,893,644
0,2981,334
3053,1409,490
0,3131,20
0,7782,3
0,3205,20
0,6178,28
0,3127,17
0,8267,28
0,3118,18
0,1789,750
0,7145,3
0,3159,20
0,6172,26
0,6794,3
0,3114,18
0,7569,3
0,6784,3
0,6695,3
0,3108,17
0,6716,3
0,1127,535
0,10209,173
0,7023,3
0,6196,3
0,6173,3
0,6333,3
0,9630,218
0,6883,3
0,6170,3
0,6936,3
0,7251,3
0,6165,3
3057,6673,29
0,3142,16
0,6257,782
0,3189,17
0,24300,561
0,6554,3
0,15138,534
0,6167,3
0,6339,3
0,3121,26
0,6170,3
0,6181,3
0,14999,398
0,1069,242
0,15423,522
3052,3144,17
0,7457,3
0,1596,413
0,6169,26
0,6341,31
0,894,791
0,893,251
0,6967,3
0,6174,32
0,1721,203
0,18551,333
0,6408,25
0,12374,703
0,2595,435
0,899,284
0,18217,607
0,6888,3
0,6891,3
0,7182,3
0,6164,3
0,10941,494
3053,7036,31
0,6950,3
0,11942,349
0,3150,17
0,6651,556
0,6463,3
0,9568,403
0,17702,531
0,6780,24
0,5921,446
0,5232,89
0,6582,671
0,6246,3
0,31833,454
0,3260,22
0,11182,301
0,6168,26
0,10579,2
0,6840,28
0,7292,29
0,6942,3
0,6211,3
0,3167,25
0,6604,23
3053,2943,792
0,6183,3
0,6843,37
0,34128,256
0,6662,3
0,4840,86
0,7275,3
0,2033,68
0,3127,21
0,6168,3
0,3161,17
0,6333,3
0,1115,296
0,6614,3
0,3116,18
0,4638,675
0,9910,3
0,6179,1
0,6996,3
0,18630,421
0,7169,32
0,7037,3
0,6835,45
0,1500,93
0,7190,3
3053,6976,3
0,7452,50
0,2299,363
0,1276,405
0,1796,506
0,6528,30
0,24527,80
0,6168,25
0,3130,18
0,8724,3
0,6167,3
0,6238,3
0,910,515
0,967,559
0,7055,34
0,10628,1
3053,937,144
0,6169,24
0,5555,214
0,10601,268
0,10852,499
0,2738,385
0,6170,3
0,16279,637
0,51059,339
0,17111,528
0,2895,43
0,6175,30
0,3167,18
0,6165,22
0,7081,30
3056,7043,3
0,6176,27
0,1976,354
0,1402,182
0,4720,410
0,7470,3
0,6548,3
0,7500,3
0,1261,544
0,2744,621
0,21176,40
0,6196,3
0,6510,26
0,1373,331
0,9258,294
0,1928,651
0,7135,3
0,6839,3
0,4180,475
0,6540,3
0,7093,3
0,958,24
0,6167,24
3053,7494,3
0,6996,3
0,6889,3
0,2098,571
0,1655,338
0,7116,26
0,3143,17
0,3441,451
0,6755,3
0,3149,20
0,23099,565
0,3216,18
0,6193,3
0,6849,24
0,6680,3
0,4375,228
0,6833,35
3053,7099,28
0,2142,910
0,8590,274
0,6998,3
0,36946,255
0,5803,30
0,6617,3
0,6331,127
0,3069,23
0,1037,286
0,17891,247
0,7623,160
0,8840,245
0,1515,419
0,3400,20
0,3280,72
0,1831,459
0,6726,611
3052,3590,572
0,917,91
0,6538,3
0,1201,135
0,18312,461
0,4067,235
0,9494,505
0,4983,193
0,19034,275
0,33054,114
0,15177,196
0,42637,283
0,6514,27
3053,12307,332
0,3328,19
0,3380,20
0,7334,3
0,4424,273
0,6540,3
0,59997,426
0,6179,3
0,6169,3
0,8554,3
0,6180,3
0,6168,3
0,6634,3
0,7394,3
0,7717,3
0,3144,19
0,8159,276
0,894,161
0,6474,3
3057,4039,379
0,3114,21
0,899,401
0,6591,3
0,7206,3
0,64104,428
0,6646,3
0,15845,721
0,6641,28
0,30208,286
0,3039,20
0,3874,208
0,3084,15
0,6378,3
0,6905,3
0,6946,3
0,28134,514
0,6806,31
0,6824,27
0,15041,479
0,6905,3
0,7255,3
0,5523,357
0,3766,470
0,7113,3
0,6960,3
3052,6067,379
0,6241,3
0,5617,14
0,3111,16
0,6797,3
0,909,301
0,7072,3
0,3128,16
0,6674,3
0,3126,16
0,30036,470
0,8161,3
0,13845,471
0,3145,23
0,37570,297
0,3115,20
0,23154,354
0,6941,3
0,6698,3
0,6729,3
0,891,414
0,3483,178
0,21728,295
0,14534,384
0,9878,118
0,8721,471
0,3110,17
0,20708,454
0,6695,27
0,6175,32
0,6173,3
0,6475,3
0,7707,3
0,5198,392
0,6247,3
3053,6539,24
0,2560,125
0,2142,14
0,14564,506
0,6532,3
0,1053,454
0,94872,448
0,11117,277
0,6967,3
0,23780,346
0,907,416
0,3281,18
0,6171,27
0,6167,3
0,15384,13
0,6221,3
0,7991,3
0,3150,15
0,7218,3
0,7076,37
0,6167,25
0,3118,15
0,6893,3
3053,6170,39
0,18469,11
0,6922,3
0,6166,3
0,6176,3
0,5842,155
0,891,534
0,3120,23
0,6172,429
0,6486,33
0,21737,383
0,16436,199
3053,19634,308
0,6490,368
0,906,142
0,1063,95
0,975,112
0,6742,34
0,3157,21
0,6168,26
0,31879,381
0,906,154
0,892,25
0,3116,256
0,7360,33
0,6173,3
0,1810,732
0,6271,29
0,4125,29
0,896,500
0,7043,11
3053,6976,3
0,6169,3
0,1266,217
0,6291,3
0,4918,358
0,4815,390
0,15523,27
0,6562,3
0,900,617
0,923,279
0,1972,159
0,1365,152
0,8897,233
0,18407,343
0,7049,329
0,9735,448
3056,1684,575
0,7800,658
0,1769,3
0,7207,3
0,6444,3
0,8476,406
0,3079,18
0,9839,242
0,6882,3
0,6340,23
0,3088,16
0,3156,16
0,6624,182
0,7143,3
0,2943,13
0,7882,3
0,6659,3
0,6565,3
0,13818,505
3053,1098,230
0,1008,18
0,6193,3
0,894,261
0,5384,391
0,14295,933
0,6514,3
0,6267,3
0,2239,1
0,6895,3
0,6883,3
0,6167,24
0,9882,3
0,3145,18
0,3310,21
0,6669,368
0,7002,53
0,7362,3
0,3066,19
0,7121,40
0,3188,19
0,6839,3
0,15631,409
0,7185,3
0,4355,555
0,913,355
0,9338,520
0,23927,545
0,3100,21
0,3153,20
3053,7173,29
0,6506,3
0,6731,33
0,6711,3
0,42732,466
0,6798,3
0,18176,259
0,6175,33
0,3197,19
0,9123,267
0,1661,287
0,2661,421
0,16486,462
0,2917,678
0,29776,358
0,3152,19
0,3155,16
0,6747,3
0,16947,280
3052,61262,324
0,60864,1998
0,24662,471
0,3174,20
0,12600,291
0,7155,3
0,6173,31
0,10641,475
0,5104,340
0,2202,161
0,3125,19
0,5450,316
0,6515,38
0,903,155
0,3113,113
0,17863,419
0,18836,330
0,6183,3
0,899,124
3053,6267,3
0,6279,3
0,3361,113
0,7174,249
0,5203,439
0,6234,3
0,6746,3
0,23188,324
0,12630,332
0,6534,25
0,3164,15
0,15554,20
0,21923,477
0,17701,396
0,6972,1
0,8982,577
0,1057,61
0,23476,184
0,1444,312
0,6873,3
0,7298,3
0,6171,3
0,6504,3
3057,17700,510
0,6536,24
0,30314,521
0,899,414
0,3523,427
0,27457,454
0,6168,26
0,6611,34
0,1718,467
0,6284,28
0,7911,82
0,30476,245
0,3098,21
0,6581,3
0,3050,20
0,6165,22
0,9260,454
0,6173,24
0,5472,447
3049,6811,3
0,6778,26
0,6509,3
0,2714,25
0,1971,694
0,9464,220
0,6524,3
0,895,476
0,15406,193
0,19987,576
0,26526,475
0,3794,660
0,3857,499
0,8087,3
0,9159,434
0,6169,3
0,3130,434
0,6947,3
0,11147,476
3056,58227,73
0,6172,26
0,3159,19
0,3153,16
0,10328,228
0,6174,29
0,6312,3
0,9057,29
0,20091,44
0,6216,3
0,32293,461
0,6596,3
0,6174,3
0,6174,3
0,6340,3
0,6379,3
0,6761,32
3053,10588,556
0,6178,38
0,11277,269
0,892,313
0,6375,3
0,17117,489
0,1354,594
0,3536,526
0,67934,319
0,6426,3
0,14366,502
0,9600,309
0,6168,25
0,6261,3
0,8236,3
0,5780,234
0,11451,370
0,6505,33
0,7070,36
0,6269,3
0,3276,543
0,3118,15
3053,947,540
0,2159,525
0,7335,3
0,3190,18
0,6674,3
0,6458,3
0,21985,694
0,15175,373
0,3173,19
0,6512,3
0,3149,20
0,6424,3
0,4436,315
0,5108,370
0,6609,35
0,968,452
0,3151,19
0,4689,19
0,6572,3
0,6894,3
3053,1252,472
0,15373,17
0,30523,424
0,8310,545
0,8343,3
0,6684,27
0,14489,397
0,6966,27
0,8049,281
0,6852,39
0,3246,20
0,7171,3
0,6434,13
0,936,36
0,9302,3
0,98030,9
0,1059,16
0,12701,585
0,20603,17
0,3137,19
0,6356,3
0,2142,16
0,962,150
0,9347,27
3052,2576,138
0,6671,3
0,11767,74
0,8100,479
0,3002,646
0,6382,3
0,895,444
0,1312,618
0,6846,3
0,21657,371
0,7203,27
0,2428,56
0,2471,203
3057,6842,41
0,6167,25
0,5351,185
0,3080,699
0,9562,383
0,6761,35
0,4217,543
0,7003,3
0,3133,36
0,9491,20
0,6596,3
0,24137,181
0,6603,13
0,6493,3
0,9729,445
0,3177,23
0,9383,131
0,1270,353
0,1379,375
0,6650,3
0,6173,28
0,6526,3
0,6435,105
0,6183,29
0,6165,3
0,6173,29
0,6659,3
3053,1230,354
0,7182,30
0,7274,41
0,26052,164
0,7872,3
0,3798,396
0,6762,3
0,29207,33
0,6969,24
0,7966,434
0,7288,3
0,30250,316
0,6688,27
0,3171,20
0,7054,336
0,3161,15
0,5266,315
0,6634,37
0,6174,3
0,7550,694
0,6169,26
0,1555,446
0,7041,29
0,6820,3
0,6188,3
0,7416,309
0,7308,3
3052,1612,433
0,1307,318
0,6166,26
0,6815,3
0,1239,145
0,1032,191
0,890,8
0,4203,144
0,7276,3
0,1972,62
0,6187,3
0,7133,3
0,6169,27
0,7002,3
0,6164,3
0,3138,17
0,6211,28
0,5008,128
0,6674,28
0,6815,27
0,919,323
3053,6174,28
0,3842,223
0,3552,19
0,6468,33
0,3125,19
0,3424,16
0,7438,3
0,2924,13
0,9904,3
0,6170,26
0,7218,859
0,3051,23
0,3167,20
0,4260,474
0,6167,23
0,6733,3
0,109193,424
0,6798,3
0,3556,809
0,6817,254
0,1697,537
0,8997,243
0,6171,28
0,7500,3
0,45586,260
3053,5752,488
0,6172,30
0,7078,3
0,3124,22
0,7383,3
0,1240,527
0,9515,23
0,6653,3
0,6932,24
0,7401,3
0,7030,3
0,6616,3
0,15412,43
0,19719,350
0,1392,146
0,6054,63
0,995,437
0,3398,16
0,30926,45
0,1943,21
0,7917,100
0,20566,332
0,2382,439
0,2294,482
3056,14077,488
0,42452,221
0,9526,144
0,14232,465
0,6330,45
0,995,421
0,3534,473
0,6617,34
0,6721,3
0,909,478
0,13096,524
0,910,402
0,3211,21
0,2047,711
0,8457,548
0,34758,184
0,19487,79
0,7276,3
3053,4624,477
0,94473,430
0,3310,15
0,28289,475
0,6170,3
0,46899,1
0,5337,121
0,6682,3
0,15403,476
3053,7221,3
0,13553,443
0,4000,454
0,6171,36
0,900,369
0,914,178
0,3413,22
0,4541,237
0,25095,124
0,4086,131
0,6092,530
0,24485,536
0,6831,26
0,6814,3
0,3126,16
0,6168,27
0,8486,3
0,4797,397
3053,7376,208
0,6624,3
0,1078,333
0,7285,36
0,65762,309
0,4762,408
0,11684,447
0,6315,3
0,6355,24
0,6853,31
0,3131,23
0,3134,22
0,3180,23
0,896,482
0,8501,415
0,6805,3
0,6602,3
0,6229,3
0,6873,3
3053,6184,3
0,7992,3
0,9873,390
0,6923,3
0,7739,384
0,3185,18
0,3200,20
0,4131,182
0,6168,26
0,7853,3
0,9377,16
0,6430,3
0,7017,3
0,6437,3
0,7024,39
0,6974,3
0,6237,3
0,4246,940
0,6699,3
0,6394,3
0,6645,3
0,3058,28
0,1102,316
0,3121,18
0,3138,18
0,3152,20
0,6175,3
0,3424,21
0,6554,3
0,15739,307
0,14959,371
0,6548,3
0,51423,394
0,51436,539
0,6332,30
3056,39656,553
0,33084,2000
0,6007,323
0,7041,3
0,4824,276
0,6190,43
0,3797,103
0,6173,28
0,6171,25
0,3325,555
0,6682,36
0,36331,24
0,6410,3
0,6185,3
0,2103,313
0,6633,18
0,62864,103
0,5442,439
0,3130,491
0,7137,409
0,17532,250
0,6601,28
0,6905,3
0,6490,35
0,6461,13
0,15950,568
0,6175,3
0,7072,3
0,6506,3
0,3514,338
0,6868,3
0,3550,347
0,1145,417
0,6167,3
0,6170,3
0,6169,30
3049,6174,28
0,6171,27
0,30143,364
0,2171,92
0,6564,96
0,6176,31
0,6173,30
0,14537,439
0,14867,493
0,2502,56
0,5387,491
0,6188,25
0,6168,26
0,1113,73
0,17011,422
0,23226,777
0,1535,311
0,13041,206
0,8209,418
0,3105,24
0,901,489
0,7366,3
0,6891,3
0,3884,350
0,49516,360
0,6172,25
0,6170,35
0,6167,25
3057,6172,3
0,6283,3
0,6171,30
0,2950,15
0,15111,163
0,2027,366
0,3481,111
0,3021,18
0,11679,477
0,5152,437
0,7070,3
0,14735,218
0,28595,598
0,7391,3
0,6474,3
0,13914,707
0,7153,3
0,10980,318
0,3918,397
3052,7130,32
0,16966,506
0,2803,671
0,3137,22
0,16281,347
0,6172,31
0,3017,21
0,17273,403
0,4585,476
0,21136,256
0,3019,19
0,3141,25
0,900,408
0,6583,3
0,10115,299
0,15856,145
0,896,228
0,7016,3
0,6441,3
0,1934,468
0,901,125
0,6823,3
0,6168,3
0,6524,3
0,3162,20
3053,3271,20
0,7192,397
0,6697,40
0,18479,494
0,15604,562
0,15459,40
0,10193,329
0,9419,21
0,1233,140
0,6168,25
0,3124,21
0,1330,322
0,7299,34
0,6843,3
0,3173,19
0,29335,151
3053,3115,14
0,6185,3
0,13542,311
0,6734,18
0,3105,20
0,2351,413
0,8195,3
0,6899,3
0,6260,3
0,911,155
0,7119,3
0,2787,505
0,3078,19
0,7072,3
0,7487,3
0,7302,3
0,38103,334
0,1597,228
0,2591,401
0,27844,217
0,2117,412
0,33830,266
0,6446,3
0,7620,3
0,7404,3
0,6184,3
0,4689,18
0,6859,3
0,3215,1276
3056,2950,42
0,6448,66
0,30959,290
0,3156,21
0,7016,3
0,2666,282
0,6743,32
0,8378,405
0,3288,20
0,2725,199
0,10125,363
0,6275,3
0,7630,3
0,3054,21
0,9619,89
0,3167,20
0,21274,897
0,6992,3
0,17863,430
0,15285,283
0,19396,509
0,6345,3
3053,5028,709
0,19001,412
0,9123,261
0,4736,91
0,6177,3
0,6724,3
0,6585,39
3053,2992,221
0,7392,311
0,7208,3
0,15417,18
0,1848,183
0,3094,17
0,6077,349
0,6409,3
0,6595,3
0,4631,326
0,6287,261
0,1166,93
0,911,74
0,6171,3
0,904,286
0,6804,3
0,6494,299
0,3376,21
0,4459,488
0,6572,3
3053,2250,981
0,22587,396
0,1517,554
0,6968,3
0,6180,3
0,6531,3
0,5731,250
0,2178,21
0,8161,249
0,6820,3
0,6414,3
0,6875,3
0,6691,3
0,10073,3
0,897,1
0,6716,3
0,7454,3
0,3133,18
0,3148,20
0,36738,213
0,6373,3
0,6726,23
0,3146,19
3053,3140,18
0,1535,648
0,14486,467
0,8337,31
0,7325,3
0,6924,3
0,4778,435
0,34142,516
0,7184,640
0,7087,43
0,6932,25
0,5839,181
0,902,11
0,2037,11
0,8087,3
0,6533,25
0,3017,20
0,9160,407
0,6770,3
0,1088,17
0,3111,20
0,3011,21
0,1525,25
0,3141,17
0,7831,36
0,6726,3
3052,8669,444
0,6711,25
0,6638,3
0,3998,748
0,3165,16
0,6660,27
0,7046,28
0,6665,3
0,6345,289
0,7823,28
0,2601,989
0,9104,3
0,6566,3
0,951,419
3053,6167,23
0,7576,418
0,6757,3
0,1591,457
0,2274,629
0,7549,3
0,7137,47
0,12686,677
0,6681,3
0,19344,397
0,24326,173
0,18472,240
0,896,385
0,7127,3
0,3206,21
3057,35845,402
0,6873,3
0,6796,23
0,58069,480
0,7104,30
0,5567,212
0,18912,133
0,6167,3
0,10130,402
0,8056,39
0,3887,313
0,6179,37
0,6981,3
0,11603,552
0,6291,3
0,52378,286
0,903,445
0,6713,27
0,2409,70
0,3136,25
3052,12991,458
0,1274,543
0,7078,3
0,1137,356
0,6413,35
0,5198,310
0,31133,280
0,3348,282
0,6968,38
0,894,335
0,6169,26
0,6500,3
0,3596,138
0,3136,20
0,3107,17
0,6165,3
3053,976,321
0,7081,3
0,6674,3
0,3124,20
0,3118,18
0,3125,23
0,7706,57
0,6084,44
0,6279,28
0,7126,37
0,2709,246
0,7046,3
0,6791,3
0,3065,20
0,3144,20
0,2583,1138
0,34075,254
0,3132,18
0,3140,20
0,4922,134
0,1039,28
0,6830,61
0,6168,26
0,14902,501
0,7270,3
0,6354,23
0,6626,33
0,12415,319
0,21020,518
0,1612,404
0,6169,28
3053,6706,3
0,8022,373
0,12702,532
0,6773,3
0,6165,3
0,6230,3
0,6179,3
0,6277,3
0,12141,384
0,6175,29
0,6836,3
0,6168,25
0,1011,107
0,5952,309
0,3292,15
0,6435,3
0,13548,192
0,3372,26
0,892,49
0,3053,21
0,3095,19
0,7526,369
0,9956,415
0,6212,37
0,3556,21
0,48138,2000
0,5746,478
3056,896,122
0,19191,291
0,66079,315
0,939,36
0,3171,20
0,2018,411
0,6332,3
0,6855,32
0,6874,37
0,10496,298
0,7302,431
0,1626,547
0,2967,23
0,8378,247
0,31107,193
0,1338,167
0,6293,3
0,7067,3
0,3123,18
0,12524,420
0,905,6
0,6887,25
0,1712,304
3053,15690,355
0,3120,20
0,3046,15
0,20230,509
0,8628,146
0,8425,3
0,6552,34
0,902,220
0,6369,29
0,18487,14
0,6168,39
0,6168,24
0,1448,257
0,7467,3
0,3141,20
0,10348,277
0,2937,18
0,7287,3
0,20607,540
0,3099,22
0,6659,3
0,1047,31
0,5525,433
0,10889,439
3053,4698,688
0,17542,190
0,6984,220
0,46908,694
0,6728,47
0,1374,880
0,6174,3
0,6409,18
0,5559,373
0,10286,339
0,898,517
0,3003,471
0,6346,515
0,7446,3
0,7071,38
0,3164,20
0,6437,3
0,24178,471
0,26013,567
0,3002,23
0,6099,386
0,6277,28
0,1798,152
0,28067,305
0,3115,18
0,25931,13
3053,7042,41
0,98046,557
0,7131,86
0,8758,190
0,3893,460
0,2471,246
0,22033,950
0,7090,351
0,6602,3
0,4698,49
0,8328,3
0,1247,356
0,2949,15
0,7134,33
0,3168,403
0,3164,21
0,943,179
0,30574,369
0,32884,363
0,14133,410
0,12425,451
3053,6171,3
0,6194,3
0,7111,3
0,3135,20
0,3197,19
0,6178,3
0,6284,3
0,40663,436
0,1315,436
0,9779,475
0,35077,549
0,6176,3
0,1293,342
0,4381,386
0,7091,35
0,7464,210
0,64265,593
3052,6461,23
0,6171,35
0,23904,221
0,6786,41
0,895,187
0,6166,25
0,3052,540
0,20870,331
0,6673,37
0,6195,42
0,7283,28
0,6661,34
0,5572,485
0,3183,23
0,6767,3
0,910,531
0,6573,3
0,7064,3
0,3151,19
0,1689,402
0,16940,566
0,2003,132
0,3152,23
3057,1059,249
0,3142,19
0,6168,26
0,18456,630
0,7037,24
0,25541,445
0,6512,3
0,6206,3
0,6411,3
0,20064,709
0,1099,32
0,8291,3
0,6999,3
0,17954,451
0,1853,381
0,3287,21
0,6738,3
0,6603,25
0,15888,508
0,6182,38
0,6231,3
0,6672,53
0,6387,3
0,6434,466
0,17609,312
0,6177,3
0,3005,16
0,41140,689
0,6167,25
0,3148,20
3053,2959,317
0,10828,294
0,8197,1281
0,6184,3
0,5105,264
0,3060,215
0,7018,25
0,6336,3
0,6172,26
0,6945,3
0,6220,3
0,4202,90
0,7924,465
0,3739,191
0,7256,37
0,7390,455
0,1432,461
0,6205,3
0,3140,22
0,6223,3
3052,6740,3
0,14635,347
0,6736,3
0,43083,298
0,6603,3
0,6565,25
0,6992,3
0,6621,3
0,931,2
0,7090,43
0,6902,3
0,31946,453
0,6166,19
0,4544,263
0,15503,44
0,9603,144
0,892,314
0,3887,457
0,3118,16
3053,901,193
0,6360,90
0,904,124
0,951,71
0,6950,3
0,6170,34
0,6656,3
0,7255,160
0,5010,504
0,21772,334
0,3019,21
0,3249,18
0,1824,3
0,6710,25
0,6748,33
0,9384,3
0,3411,20
0,6519,35
0,3111,20
3053,3107,20
0,4496,43
0,6815,3
0,8988,485
0,6989,44
0,6174,3
0,9384,422
0,5190,299
0,9264,402
0,23827,442
0,31562,464
0,2325,20
0,7112,33
0,7017,32
0,24504,221
0,1836,392
0,2803,576
0,6168,26
3053,6189,3
0,7142,24
0,3943,283
0,1486,431
0,6168,25
0,6194,3
0,6664,33
0,6211,3
0,26224,157
0,6165,3
0,6376,3
0,6931,3
0,6238,3
0,6283,3
0,2959,14
0,14643,459
0,947,71
0,7540,3
0,6492,27
0,49609,100
3056,6168,24
0,3129,22
0,8346,3
0,11291,488
0,6278,28
0,11549,97
0,6632,3
0,31530,312
0,6991,3
0,34992,740
0,1676,842
0,3056,17
0,6235,3
0,6369,3
0,33778,309
0,7728,3
0,6220,3
0,6225,3
0,6582,1
0,3402,435
0,6516,3
0,7186,3
0,7046,3
3053,6229,3
0,6903,434
0,5215,343
