Time,RequestTokens,ResponseTokens
0.003002,2841,37
0.003376,259,22
0.097576,343,72
0.000887,4559,30
0.001051,33,6
0.095915,1485,14
0.001746,3073,781
0.00532,1481,16
2.3e-05,330,31
0.096988,2599,55
0.000806,507,16
0.001413,4290,127
0.000931,2959,21
0.090444,816,8
6.9e-05,357,18
0.001919,4973,40
6.8e-05,294,19
0.005874,4559,37
0.092705,5051,52
0.002979,289,19
0.00356,2824,19
0.001807,369,45
0.09725,1778,20
0.001177,7436,10
0.000211,2945,6
0.001923,1476,8
0.095795,1633,25
0.197347,331,61
0.003467,200,42
0.003679,1491,9
0.094297,343,97
0.000254,297,9
0.004021,3569,12
7.8e-05,814,10
0.094632,15,6
0.004931,2132,13
0.094291,202,10
2.3e-05,7436,10
0.002147,7435,93
0.102513,1777,20
0.002104,4972,286
0.001099,1609,20
0.000166,241,6
0.096779,2366,10
0.09601,1486,13
0.001085,2828,35
0.099231,203,58
0.001821,2365,10
0.099349,14,7
0.19517,363,12
0.00355,509,6
0.004704,509,77
0.001343,1611,6
4.1e-05,371,9
0.395999,371,11
0.000971,7435,138
0.002959,509,43
3.693808,7437,17
0.00021,1046,22
1.094872,1490,9
0.000111,529,27
0.197765,768,6
0.003067,30,14
0.096722,4375,74
0.199209,518,10
0.006301,2108,14
0.198538,1041,7
0.196152,486,30
0.200889,1033,6
0.099747,1075,14
0.000888,4439,15
0.00503,2533,12
0.094524,1492,7
0.099041,911,76
5.3e-05,1708,8
0.010867,28,6
0.192772,1493,8
0.099292,1887,11
0.096896,1708,8
0.008971,6156,12
0.092318,1075,19
0.000825,169,18
5.6e-05,1121,9
0.400846,1888,7
7e-06,359,6
0.103234,1568,125
0.092189,29,15
0.002843,1075,27
3.1e-05,1494,9
0.005597,1047,8
0.095783,1049,9
0.000155,766,63
0.001171,913,8
0.002224,506,208
0.099313,6162,16
0.092786,1710,14
0.021543,4623,92
0.000194,1495,9
0.000145,913,14
0.08269,1495,7
0.100474,240,12
0.001475,505,45
0.000216,1122,8
0.000764,2534,10
1.6e-05,1076,7
0.09785,7437,21
0.002863,1037,49
0.094665,1712,7
0.003099,7436,7
0.000973,2536,66
0.001187,1077,8
0.098864,914,9
5.6e-05,1888,7
0.001479,4050,18
0.001677,1723,19
0.000245,505,26
0.194138,175,11
6.3e-05,4623,115
0.000779,914,6
0.002815,2927,9
0.099311,1077,10
0.098605,1050,18
0.001844,535,6
0.004183,1568,53
0.000108,914,9
0.091348,768,8
0.300766,133,15
0.005218,1882,55
0.091228,4496,9
0.002778,987,7
0.000194,2127,73
0.001998,1727,17
0.001807,7436,11
0.096883,602,62
0.002034,1714,6
0.001125,7435,9
0.001052,987,8
0.093445,2643,20
0.001992,1897,7
2.9e-05,351,6
0.001015,1417,33
0.001056,508,44
0.001934,1078,37
0.091785,1714,6
0.006011,1896,8
0.00222,1049,7
0.095434,7436,9
0.001925,1081,12
5.6e-05,2844,36
0.001382,1359,10
0.000135,1419,6
0.001041,7435,10
0.002989,1232,14
0.094296,2773,28
0.000775,134,7
7.6e-05,5226,11
0.002082,1081,11
0.192492,1078,16
0.004376,669,9
0.000698,4653,118
0.103341,1892,76
0.001634,1050,39
0.092823,1839,9
0.001186,6673,14
0.002183,3898,149
0.099278,4058,12
0.000249,496,18
0.095612,916,313
0.003672,7432,8
0.002049,32,12
0.094286,836,6
0.004005,2753,13
0.003296,521,26
5.6e-05,1039,7
0.001144,3846,33
0.001362,2467,12
0.09447,2133,10
0.096347,6674,16
0.002188,1842,6
0.000129,6644,63
0.000159,2472,7
0.000787,180,19
0.093779,1902,61
0.005869,671,6
0.0018,3222,10
0.095273,4061,19
0.008019,2264,27
0.000168,671,6
0.000916,1149,10
0.000117,129,10
0.088563,38,70
0.107129,3937,168
0.092449,1842,6
0.001239,2468,10
0.006215,2264,12
0.097554,1153,12
0.002619,1359,16
0.003968,7427,8
0.090207,1589,9
0.004565,1153,12
0.001925,671,24
0.095054,4063,17
0.00168,1841,14
6.2e-05,958,13
0.094466,40,7
0.003817,2120,43
0.003515,960,16
0.004773,131,24
0.092036,672,8
8e-05,480,9
0.000928,918,31
0.003007,1718,9
6.656444,877,12
0.005496,1423,10
0.00015,144,61
0.194058,210,18
0.198681,1692,7
0.00234,2562,11
0.002075,3206,194
0.100194,264,50
1.1e-05,112,15
0.000829,6388,36
3.4e-05,1426,9
1.398705,480,10
0.103582,1172,10
0.090645,2430,12
7.9e-05,2189,12
0.010389,2118,7
0.093752,2017,8
0.102592,2810,44
0.003497,2915,7
0.092002,187,6
0.00193,1778,9
0.002557,2119,6
0.000961,1463,43
0.002962,1409,21
0.189565,206,6
0.003734,863,51
0.001607,187,6
6.1e-05,1474,43
0.001163,509,30
0.396677,217,9
0.005679,497,6
0.095221,2364,6
0.80282,2654,6
0.095097,206,16
0.002052,1506,8
7.3e-05,2562,11
0.0059,2658,15
0.193406,2218,23
0.003273,1691,9
0.094518,2826,7
0.00297,1506,16
0.001189,499,10
0.002701,865,70
0.000351,974,18
0.091355,2058,10
0.005897,1427,14
0.096619,1011,9
0.000261,71,20
0.003019,2058,10
3.598924,266,23
0.105713,1507,12
0.094569,1428,7
0.29778,2660,12
0.003213,1783,34
0.301423,2430,48
0.000152,271,10
0.096477,4744,46
0.001014,2124,58
0.918396,741,30
0.09614,7389,14
0.003921,258,51
0.076004,222,9
0.007181,1476,18
0.00152,270,19
7.9e-05,511,21
0.31558,135,45
0.097849,1231,164
0.037215,7429,15
0.162886,1774,16
0.004245,1130,33
0.042862,1772,10
0.003087,756,37
0.05145,299,13
0.050573,488,43
0.051231,1233,7
0.04352,93,14
0.150983,1775,6
0.081172,1429,18
0.031352,3604,10
0.087397,1103,50
0.026617,54,15
0.057022,4746,31
0.00089,680,29
0.021096,1233,7
0.077043,2988,10
0.001808,270,15
9.7e-05,1476,49
0.001096,1479,9
0.00296,272,13
0.000655,6523,22
0.001014,4745,17
0.092718,2659,14
0.002637,2156,10
0.001924,726,6
0.00012,277,7
0.012167,912,8
0.084004,868,36
0.056757,1290,13
0.045262,4745,16
0.047094,135,48
0.011219,1927,18
6.4e-05,1555,9
0.006649,2020,7
0.039635,227,592
0.056831,66,19
0.006983,3648,9
0.02982,32,258
0.002437,4995,13
0.017418,4278,57
0.04496,1771,31
0.001918,1783,8
8.9e-05,6400,9
0.034725,3876,9
0.00224,2663,10
0.002414,33,8
0.059447,3650,14
0.000242,1485,34
0.037051,4744,13
0.001023,37,10
0.064758,1587,8
0.000965,5820,28
0.00105,1771,13
0.031354,472,8
0.059398,50,28
0.003228,880,11
0.033663,3879,7
0.007497,2990,6
0.017415,912,8
0.038627,259,9
0.001438,3648,12
0.001835,1587,10
0.000332,3650,11
0.036879,4745,11
0.002709,1479,86
0.094979,1479,55
0.001126,85,9
0.055406,1492,10
0.049313,188,8
0.093891,2661,12
0.004679,2127,24
0.012524,1133,28
0.041934,5822,7
0.102521,1236,7
0.000205,88,15
9.5e-05,5822,8
0.006938,2516,52
0.06572,1148,37
0.061129,1348,12
0.007259,4745,12
0.000982,46,232
0.000249,729,7
0.002478,284,14
0.192403,32,34
0.004572,577,9
0.46232,1334,9
0.202945,194,8
0.091029,1772,38
2.4e-05,2283,9
0.706564,5823,19
0.10132,1486,79
0.000147,5823,9
0.00018,7434,11
0.092656,3652,16
0.00368,194,94
0.002535,1487,79
0.09705,533,9
0.101549,1391,12
0.004063,2707,47
0.000764,91,34
0.000184,7435,29
0.088884,2285,12
0.103711,201,79
0.698626,3655,13
0.00015,94,73
0.00503,5826,19
0.097798,1761,12
0.000146,2515,43
1.598864,2193,15
0.106294,1488,79
0.090839,483,7
8.8e-05,480,10
0.201115,96,31
1.600257,1393,6
2.205167,2129,6
0.095778,7436,28
0.000125,201,190
8e-05,2193,14
0.098393,173,15
0.005807,533,30
0.195827,5827,34
0.00592,98,20
0.096558,1555,15
4.3e-05,483,49
0.09771,1778,9
0.103078,2518,14
0.000111,1763,26
0.395579,6078,33
0.102492,3657,26
23.069524,1006,16
0.28576,4462,14
0.058745,1464,69
0.358001,389,6
0.297804,6293,11
0.004006,1006,11
0.000232,1746,16
0.095552,1031,42
0.225503,1280,12
0.281898,1109,11
0.018363,4464,18
0.275847,653,6
0.100051,2160,12
0.098248,4338,14
0.054648,176,61
0.261112,7436,12
0.043469,151,48
0.432564,4340,12
0.251407,1452,202
0.014418,976,6
0.158418,389,9
0.02725,2124,6
0.062602,1748,58
5e-05,7436,16
1.2e-05,1771,9
6e-06,7435,9
4.1e-05,1194,9
0.309517,1751,6
0.04712,4468,19
0.265982,979,8
0.031349,6292,10
0.11353,1464,17
0.131172,3137,9
0.124367,1464,13
0.011196,653,11
0.325801,1006,8
0.060806,2364,6
0.81688,1096,13
0.075158,1006,14
0.157421,1464,32
0.223715,4469,13
0.200165,152,28
0.001969,986,26
8.6e-05,1940,11
0.10204,392,11
0.095968,2404,14
0.00468,767,21
0.101171,2647,21
0.194214,3150,14
0.005211,152,16
2.5e-05,4470,12
0.195594,2408,10
0.339667,389,9
0.161142,7436,18
0.032746,1454,40
0.265401,4578,44
0.054501,153,14
0.145973,7437,13
0.199586,4470,10
0.206561,4804,132
0.23145,2409,12
0.125716,1798,11
0.051762,2647,30
0.084585,1174,199
0.001345,2162,14
0.098513,7435,9
0.100982,764,13
0.098972,7436,17
0.001546,5475,8
0.098539,1454,45
6.2e-05,660,25
0.001362,4471,11
0.268829,2365,6
0.050076,2409,26
0.079561,989,139
0.176537,2648,13
0.062493,1179,6
0.078059,662,13
0.167252,1801,18
0.050044,1609,10
0.023858,394,49
0.394325,2162,14
0.070309,6112,21
0.442876,4474,12
0.035024,1179,9
0.079739,1010,11
0.027128,2651,24
0.118464,2161,8
0.065562,123,13
0.440351,4794,153
0.005933,1612,12
0.006128,1653,9
0.207436,1803,10
0.049195,4582,44
0.099258,2310,22
0.135708,3686,29
0.365374,2232,6
0.001986,123,17
7.63542,296,16
0.288044,4063,6
0.042178,7385,17
0.167704,2378,34
0.188436,1482,9
0.100276,1415,29
0.020124,74,47
0.180017,2990,7
0.107342,359,14
0.0001,1414,11
0.494932,2557,6
0.19785,2451,13
0.024991,2794,9
0.076347,3066,7
0.098306,2544,7
0.004213,72,22
0.107098,2725,8
0.289462,4326,22
0.200086,2382,9
0.299069,2704,7
0.007127,7431,19
0.063135,73,23
0.051658,6079,55
0.177454,4063,22
0.015052,4195,148
0.1879,72,18
0.139386,2544,13
0.0101,2382,28
0.250145,143,25
0.234094,2795,12
0.064213,1785,49
0.101964,1622,88
0.199793,2546,10
0.29792,2382,20
0.200085,2796,6
0.319159,1410,97
0.183486,2545,13
0.099605,2818,7
0.000111,2383,14
82.752159,757,7
0.002203,7432,13
0.004015,3224,9
0.092835,3154,15
0.097631,48,19
0.004581,5226,28
4.2e-05,2242,33
0.100625,1115,18
0.099732,3008,9
0.095548,368,11
0.000686,758,33
0.294845,758,9
0.023002,1041,9
0.309415,3224,26
0.168882,1399,48
0.110937,2148,27
0.114392,2476,9
0.001288,370,9
0.096344,7436,37
0.076476,2286,9
0.174341,1549,6
0.065407,3152,17
0.161576,6652,9
0.099304,1107,23
1.999042,5250,12
0.000248,1723,58
0.000741,759,49
0.09962,2681,10
0.00097,3733,10
0.004617,760,9
0.894018,3225,23
0.003268,4554,16
0.005471,2889,7
0.09134,2830,7
0.000233,1653,12
0.402136,1121,21
0.000217,2476,9
0.005261,6278,34
0.097576,761,35
0.095909,2788,24
1.110488,1110,12
0.190855,50,6
0.00543,2888,13
0.091484,761,9
0.006542,6348,14
0.095424,761,9
0.60366,3227,42
0.102063,760,23
0.00015,50,13
1.900146,2003,16
0.092635,175,72
0.00433,759,29
0.096532,1111,20
0.000158,2202,15
0.005942,1113,13
0.798659,176,13
0.006547,1884,75
0.093523,2202,30
0.094835,760,29
0.006491,1124,18
0.096879,1128,14
0.1042,908,58
0.291751,1080,13
0.008433,1124,18
0.096562,5224,24
0.005665,177,34
0.091563,759,67
0.002129,5226,28
0.002559,1403,9
0.001672,4559,15
0.090647,2326,6
0.005731,760,43
0.301167,1124,16
7.7e-05,2796,22
0.001026,178,106
0.00119,761,13
0.193469,1131,13
0.001806,2333,8
0.000935,1900,217
0.002486,1902,9
0.097359,761,93
0.10013,3225,7
0.004163,762,11
0.002837,4560,14
0.000122,762,13
0.087487,178,56
0.001699,2798,17
0.00027,2889,13
0.005775,1900,13
0.001691,1083,17
6e-06,5892,10
0.090547,912,157
0.003644,2690,11
0.00416,6278,44
0.096403,1403,9
0.103056,3271,18
0.092792,2156,85
0.008851,763,35
5.7e-05,1404,8
0.092949,1127,14
0.004847,1777,11
0.002136,554,23
0.091523,1905,7
0.002288,763,14
0.005994,2799,15
0.092588,1406,6
0.005103,553,26
0.00151,3229,9
0.092479,2692,16
0.009133,3350,9
0.000338,581,82
0.191872,2690,14
0.006141,183,54
0.001437,1550,16
0.091493,1128,17
0.00611,764,121
0.001136,3230,11
0.198955,2686,7
0.000646,3615,7
0.094334,2891,11
0.002261,4594,11
0.002895,2802,15
0.097426,181,7
0.100291,2295,6
0.000149,1550,7
7e-06,3563,22
0.000124,554,25
0.298747,3231,26
28.090834,1295,7
0.000133,537,10
9e-05,4319,36
0.038222,104,115
9.3e-05,115,8
0.00271,7436,13
0.004985,1862,10
0.295055,12,88
0.098804,537,10
0.019983,424,15
0.079128,1864,156
0.221464,2014,35
0.280885,1934,21
0.025248,193,15
0.017706,2993,13
0.230479,51,6
0.178243,537,17
0.266131,1864,8
0.080778,215,13
0.136537,105,8
0.164029,51,39
7.7e-05,537,22
0.201905,745,6
0.098729,1864,8
0.009273,54,6
0.388473,4309,12
0.323875,486,8
0.205013,537,20
0.070936,716,8
0.002944,488,6
0.169219,4336,13
0.128363,1267,35
0.320468,215,33
0.071514,7435,19
0.030515,5613,13
0.189746,426,82
0.412683,7436,9
0.077305,1093,9
0.011819,1637,10
0.308848,2019,13
0.086695,1307,9
0.195524,215,15
0.705053,746,8
0.024039,833,23
0.265194,1689,14
1.4e-05,319,39
0.023274,7435,85
0.180673,2073,10
0.096299,1310,6
0.022008,747,7
0.179537,185,7
0.199148,17,6
0.00015,3755,13
0.020912,2731,83
0.279108,16,9
0.122293,749,7
0.082496,4750,19
0.17164,2019,11
0.088417,2101,7
0.154384,7435,19
0.09366,2734,14
0.187963,1228,82
0.098762,1691,6
0.099694,2020,8
0.128438,1638,11
0.072719,1610,48
0.022725,2952,67
0.098396,1695,7
0.077817,4317,7
0.000237,1229,40
0.232272,319,97
0.086011,7435,21
0.200413,2672,8
0.008649,4750,58
0.090707,354,24
0.001059,1695,9
0.214547,320,31
0.187546,1188,67
0.184287,1701,9
0.097203,1864,14
0.096645,2953,37
0.001376,356,10
7.3e-05,2021,14
0.201672,1702,10
0.104876,1492,7
0.091763,356,45
0.002571,321,36
0.29933,2734,46
2.466593,5941,16
0.098139,2570,10
0.003171,2201,25
0.099338,1247,17
0.011812,915,8
0.153524,1179,12
0.284898,6583,12
0.017262,1086,11
0.016988,7435,6
0.189884,1200,21
0.000689,901,159
0.222341,2724,22
0.000195,1020,22
0.033536,5755,29
0.284255,1921,22
0.202262,780,9
0.009236,1200,13
0.077354,6583,12
0.09329,882,18
0.004663,1247,9
0.001481,1189,11
0.194015,201,16
0.006884,1200,17
40.301603,2893,33
0.000778,118,25
0.001126,2278,14
0.00587,73,15
0.000639,381,22
0.198524,1190,7
0.00558,2654,15
0.088006,75,15
0.005678,1477,15
0.000816,2148,14
0.092929,3353,52
0.006778,476,10
0.093783,1227,10
0.10154,2149,6
0.004705,1478,8
0.002272,1810,87
0.001933,166,14
0.00119,1195,11
0.09163,118,16
0.000613,974,10
0.29565,118,16
0.003782,940,19
0.000228,2147,21
0.000885,1637,49
0.000956,77,28
0.000247,1480,14
0.095676,3096,6
0.000178,76,18
0.006641,3402,8
0.099787,3,14
0.000273,3046,18
0.044158,7435,9
0.056092,2296,15
0.001139,1637,31
0.001536,2880,848
0.000984,1887,9
0.030891,1557,40
0.008376,94,23
0.054785,2694,40
0.039192,638,8
0.003332,976,18
0.050977,4,10
0.007565,1637,28
0.498021,942,11
0.197899,2297,21
0.296577,6,6
0.005028,96,12
0.044271,273,19
0.050423,3360,7
0.000195,2900,11
0.102221,255,24
0.042581,5029,11
0.05662,1475,7
0.045312,96,20
0.056978,1637,34
0.099308,2299,21
0.00105,2531,7
0.041645,172,12
0.15743,6204,19
1.6e-05,7,15
0.197029,850,9
0.202523,1412,7
0.001611,757,28
0.098067,3047,55
0.098768,850,9
0.298781,757,22
0.302203,77,20
9.5e-05,1412,17
0.00016,199,88
0.003216,1263,16
0.095329,1213,22
0.200873,6444,13
0.100854,106,21
0.000736,199,28
0.000138,2299,6
0.197397,1213,18
0.100446,3361,10
0.242889,73,8
0.060434,107,16
0.046227,20,159
0.0002,2484,23
0.001047,638,13
0.096241,96,9
0.000889,21,19
0.201935,97,7
0.203006,641,10
0.091845,591,11
0.097961,97,19
0.062291,487,273
0.040882,877,21
0.052764,748,11
3.3e-05,202,8
0.001017,1671,11
7.9e-05,1481,21
0.047222,7437,15
0.153781,392,28
0.397876,546,7
0.303479,392,11
0.026128,577,6
0.02529,976,11
0.070354,546,8
0.018428,2763,17
0.006208,74,17
0.003273,1590,9
0.095926,391,6
0.150948,577,8
0.099971,204,8
0.043971,641,8
0.20289,248,6
0.052952,3361,10
0.000111,1592,52
0.024454,1593,37
0.075525,2678,253
0.002104,2658,12
0.098918,107,18
0.025284,10,23
0.118044,2784,178
0.055529,6204,30
0.050988,1956,10
0.099071,160,7
5.3e-05,248,12
0.000922,4348,89
6e-06,101,26
0.063636,10,11
0.034351,6585,13
0.003217,74,19
0.090999,7437,14
4.5e-05,1561,7
0.004521,165,17
0.001091,1958,13
0.053576,1938,164
0.043748,175,112
0.004005,588,12
0.003249,77,12
0.0019,1708,9
0.044823,107,13
0.000204,394,9
0.047521,1591,6
7.8e-05,1003,8
0.052099,758,9
0.099989,1891,18
0.331231,10,16
0.006939,392,11
0.062476,1595,28
0.20235,1034,17
5.8e-05,2304,11
0.129612,3987,6
0.511573,2164,10
0.0034,1961,13
0.398264,975,10
0.199931,2164,11
0.002759,77,21
0.000231,188,11
3.4e-05,1960,16
0.305602,2484,13
0.00022,2077,17
7.8e-05,588,10
0.091938,586,29
0.000611,2770,8
0.001129,2165,6
0.094746,4918,6
5.5e-05,587,7
0.001001,805,18
0.004609,981,7
0.002882,2770,13
0.001964,588,6
0.089551,21,60
0.001391,92,6
0.001078,7437,28
6.8e-05,2165,10
0.005398,6582,19
0.097127,805,18
0.00428,2184,9
0.001308,2167,8
0.089569,2770,10
0.004348,1003,6
0.506891,92,13
0.095546,2167,8
0.003697,915,15
0.09345,807,12
0.002184,2168,7
0.000104,1078,8
0.001153,1561,125
0.098494,2815,607
4.3e-05,1846,8
0.099418,103,9
0.002092,587,85
0.004151,6582,33
0.089182,107,19
0.000293,2168,7
0.003541,1561,39
0.001047,808,6
0.00054,979,15
0.001284,2360,21
0.098649,2777,18
0.002763,99,15
0.094437,1054,10
0.40102,2781,9
0.000919,2093,21
0.197703,99,14
0.002894,359,6
0.096882,7436,23
0.006298,2187,10
0.00208,364,10
0.089023,2005,258
0.105438,364,7
0.096943,1043,36
0.004028,367,10
0.000226,2488,10
0.00091,1055,10
0.096296,141,18
0.095839,2601,24
0.301911,170,11
0.102686,1043,76
0.097364,2491,7
0.100675,2113,39
7.5e-05,588,15
0.100797,516,10
0.000856,2368,33
0.097824,151,6
0.198663,2603,22
0.001421,100,9
0.297672,1055,7
0.301816,172,32
0.098275,102,11
0.004726,589,8
0.195988,24,9
0.001572,1849,10
0.102343,1694,76
0.19737,172,18
0.000136,590,9
0.09976,2941,10
0.199805,2611,7
0.001613,1046,114
0.599691,2009,79
0.198625,2772,37
0.400129,1696,115
0.299656,1503,9
0.200411,1696,10
0.199006,7424,61
0.00267,1056,9
0.09834,2480,63
0.100294,2666,20
0.002478,2010,99
0.096628,195,9
0.201236,1056,9
0.200141,932,11
0.0001,7424,49
0.102519,176,13
0.000722,201,285
0.097342,148,48
0.09794,2010,52
0.098673,1000,19
17.576489,96,17
0.105038,934,6
0.194982,3051,17
0.101606,1388,60
0.099484,1103,17
0.0002,1105,9
0.098684,617,21
1.3e-05,1222,114
0.501854,948,24
0.001235,2154,21
0.002887,2155,18
0.197555,1103,9
0.199168,445,34
0.100982,7435,37
2.496154,65,12
0.10128,254,9
0.009676,2618,14
0.79378,2298,18
0.099066,2526,50
0.098718,945,20
0.000136,511,19
0.097176,65,12
0.000258,2413,9
0.701092,7433,8
0.101777,1975,40
0.098583,946,16
0.000928,7435,9
0.100384,2469,29
0.004467,453,12
0.094155,593,11
0.101109,12,35
0.199956,258,7
0.001148,506,18
0.00017,1094,9
0.202813,593,9
0.004542,102,14
0.000863,2466,28
0.000201,75,9
0.191645,7435,14
0.098544,1257,10
0.001131,3293,22
3.797344,7436,7
5.8e-05,985,7
0.001106,2633,6
0.000152,1176,7
0.201073,1973,223
8.7e-05,1912,49
0.000799,593,14
4.8e-05,4946,10
0.299697,3054,12
0.095871,2594,13
0.001265,1695,9
0.106464,320,16
0.29714,1912,27
0.100642,3054,17
9.5e-05,104,7
0.001291,2469,17
0.0002,1282,6
0.201674,946,28
0.095226,92,12
0.00011,946,19
0.200255,981,9
0.076293,198,15
0.027445,2595,35
0.076376,1223,12
0.000224,5962,7
0.018939,104,15
0.078287,173,9
0.018885,3050,17
0.00335,4944,11
0.127539,1231,7
0.028157,5763,12
0.0992,1453,32
0.041547,67,13
0.005361,318,70
0.016519,3377,68
0.082248,2662,7
0.027629,5970,9
0.010168,7,20
0.062367,1088,40
0.095718,1291,8
0.000173,2159,14
0.011218,985,8
0.092719,204,18
0.099644,985,7
0.09555,7436,11
0.000819,456,12
0.000171,946,14
0.003451,982,9
0.001127,945,9
0.075094,8,18
0.022804,94,16
0.000123,7436,10
0.098254,1926,9
0.003627,594,19
0.001161,828,17
0.000874,1389,7
9.1e-05,946,6
0.095782,98,10
0.001101,3044,8
0.001173,2383,37
0.000907,1286,15
0.074089,7018,14
0.00713,122,17
0.015128,1877,11
0.004915,98,11
0.074012,2340,7
0.021514,2114,11
0.00075,222,24
0.003185,620,8
9.1e-05,830,30
0.003534,7435,52
0.001011,1592,22
0.068619,2913,25
0.017869,1480,31
0.003988,1241,8
0.00206,2163,7
0.001786,1296,6
0.100812,1249,7
0.073564,2868,96
0.022971,942,15
0.002295,7435,37
0.000933,7435,8
0.001276,2301,7
0.072471,197,9
0.019466,1913,48
0.000272,105,8
0.005651,945,12
0.001147,2949,12
0.098876,2486,26
0.00088,2069,8
0.00102,1877,22
0.005046,122,7
0.099161,7436,6
0.008731,204,10
0.083618,829,9
0.570343,1481,8
0.027737,352,9
0.002213,945,28
0.001946,2161,9
0.085954,204,6
0.091849,9,30
0.085385,4228,10
0.011056,2346,13
0.10387,173,9
0.000781,1482,13
0.068555,3519,24
0.02654,2442,12
0.201486,199,13
0.103922,1787,46
0.202973,2160,9
0.009822,1654,7
0.007969,1483,26
0.176218,5991,16
0.027093,2022,16
0.035091,207,93
0.035422,1042,32
0.076384,1683,25
0.124038,124,15
0.139275,204,18
0.004284,737,13
0.055998,1431,12
0.048504,6236,28
0.052912,2443,12
0.213382,4343,39
0.064204,5764,23
0.121094,174,12
0.005887,204,12
0.038697,408,16
0.056001,1045,30
0.004893,2481,9
0.249313,124,11
0.048031,466,9
0.056215,174,52
0.065588,204,10
0.050143,816,13
0.072921,291,7
0.000529,7435,12
0.001057,212,139
0.013778,119,28
0.15046,4344,8
0.030558,292,7
0.001579,1919,16
0.000159,2163,16
0.05983,7436,6
0.094193,4866,10
0.003008,202,13
0.045866,4176,17
0.095763,2024,39
0.00014,1878,12
0.100112,212,19
19.476713,833,9
0.100077,810,16
0.097531,71,21
0.00184,3235,6
0.005753,127,19
0.093345,5934,8
0.198953,810,28
0.101241,237,53
0.000143,1268,80
0.100037,1680,7
0.298769,2470,12
0.101478,127,12
0.000907,1968,13
0.199007,1991,21
0.101811,1206,244
0.399208,1991,7
0.298756,1599,8
0.101605,5933,97
7.6e-05,2560,15
0.098476,71,18
0.69868,3049,17
0.1017,316,9
0.300565,6245,8
0.099344,6243,10
0.101857,1005,8
0.00303,316,9
0.093322,1209,79
0.004125,853,10
0.095983,130,13
8.7e-05,2602,26
0.002713,7435,20
0.397859,1685,19
0.499306,239,17
0.101912,129,19
0.298091,316,9
0.100741,7436,45
0.199732,2462,12
0.299697,1297,72
0.00293,3020,13
0.199479,16,7
0.101953,1466,88
0.095504,1299,9
0.299964,1687,54
0.003025,3019,11
0.097719,2310,9
0.00082,16,12
0.308212,1348,39
0.390212,130,40
0.199955,1016,6
0.2039,3864,68
0.29635,1300,7
0.10244,1169,46
0.003553,1016,14
0.096521,16,16
0.099396,7436,79
0.002942,240,51
0.000594,7436,24
0.298058,1301,10
0.096189,1017,9
0.102387,1272,8
0.003861,17,14
0.094241,1470,49
0.002279,130,17
0.197178,1462,7
0.000316,7436,9
0.199967,3175,8
0.202002,836,6
0.199227,6253,33
5.6e-05,221,12
0.198643,1471,11
0.000846,2312,14
0.000142,1936,109
0.298882,7437,15
0.001325,3094,19
0.100727,1461,32
0.001918,2611,13
0.195988,7435,10
0.100986,1017,44
1.110613,82,6
0.088452,1152,11
0.003052,946,10
0.000891,3095,13
1.6e-05,1463,11
0.199489,2615,23
0.00321,934,20
0.198245,1709,31
0.098794,3095,6
0.304442,5933,23
0.095035,7436,18
0.698096,3182,11
0.025463,7436,13
0.224162,1963,22
0.253571,7436,12
0.021003,5978,445
0.274567,4280,10
0.699893,3098,18
0.103051,1271,9
0.101291,2624,6
0.000295,232,34
0.000179,133,14
0.195264,7435,49
0.200344,135,32
0.103471,181,8
0.196355,4783,9
0.003212,3484,12
1.7e-05,820,21
0.098381,517,10
0.19979,1468,10
0.099615,2879,17
0.111075,2629,10
0.30079,1310,58
0.187192,1185,8
0.1034,77,7
0.102534,517,8
0.09399,138,16
0.032932,3334,12
0.067179,260,19
0.099969,828,7
0.106439,1159,31
0.100068,517,11
0.004414,2200,16
0.092079,3484,13
0.00016,7222,15
0.002739,1469,21
0.193959,1185,8
0.099894,1279,26
0.016595,1018,21
0.089898,263,16
0.225831,7436,46
0.667596,3101,11
0.112989,137,24
0.306829,4788,21
0.000683,518,12
0.079568,185,6
8.3e-05,1316,112
0.000121,2628,24
0.004079,842,12
6e-06,1469,18
0.095864,7435,15
0.008933,4285,46
0.091118,1073,10
0.099822,137,30
0.043234,1020,22
0.161695,140,6
0.600357,2684,7
2.3e-05,140,13
0.096283,823,217
0.098409,1023,6
0.215026,3290,503
0.009346,1213,23
0.197374,1557,38
0.080167,825,10
0.098186,138,18
0.001533,1021,22
0.010496,265,21
0.087939,133,64
0.214359,4789,24
0.090383,198,11
0.095362,1410,8
0.007052,263,40
0.095278,2684,9
0.097685,520,11
0.172219,265,19
0.328732,847,16
0.098764,199,12
0.103036,3179,16
0.000677,2637,24
0.010695,826,54
0.093603,5945,8
0.294882,4792,12
0.697152,3180,6
0.306555,849,13
0.146299,135,20
0.003169,1900,6
0.044769,826,9
0.002465,1706,13
0.096862,3181,14
0.002884,227,9
0.007287,92,17
0.094118,1172,17
0.197168,136,23
0.100504,849,6
0.234153,1980,8
0.063746,230,6
0.117426,4439,13
0.182687,850,13
2.9e-05,1215,264
0.429451,7424,16
0.012114,1708,13
0.262582,139,11
0.095738,3337,16
0.103212,518,12
0.002596,1321,83
0.139429,4796,7
0.155792,1708,13
0.03642,941,264
14.678087,1936,12
0.23501,5595,13
0.056626,689,8
0.098753,63,8
0.100322,26,8
0.499813,5595,46
0.499949,7436,9
0.124121,1372,11
6e-06,589,10
0.075782,2013,8
0.101125,762,75
